text,label
Let's follow the music as far as we can without leaving our station and see if it stops .,0
Good idea .,0
It's very strange .,0
Get a little sleep .,0
"Come on , good fellow , help me into that armor you're carrying .",0
"If luck deserts us today , it's because we defy it .",0
Come on .,0
"No , I'll help too .",0
What's this part for ?,0
"Ah , leave it alone .",0
You armor my heart .,0
No !,0
No !,0
"Really , I'll help .",0
It must go like this .,0
"We've got it now. , Do you see this , my good fellow ?",0
Go and put on your own armor .,0
"In a minute , sir .",0
Didn't I buckle this well ?,0
"Excellently , excellently .",0
"Hurry. , Oh , love , if you could only watch the battle today and see how expert I am at my craft .",0
Good morning to you .,0
Welcome .,0
You look like a person who knows the business of war .,0
When we love our job we get up early and go to it joyfully .,0
"Even though it's early , there are already a thousand armored soldiers waiting for you at the harbor .",0
The weather is fair .,0
"Good morning , General .",0
"Good morning , General .",0
"That was a fine fanfare , boys .",0
"Like a young man who wants to amount to something , this morning begins early .",0
"Farewell , lady .",0
"Whatever happens to me , this is a soldier's kiss .",0
"I'll leave you without revealing any emotion , like a man of steel .",0
Lead the way .,0
He goes forth to war bravely .,0
May the gods bless Antony today !,0
I wish you and your scarred self had convinced me to wage our last battle on land .,0
"If you had , the kings that have revolted and the soldier that deserted this morning would still be behind you .",0
Who deserted this morning ?,0
You don't know ?,0
Someone who was always near you .,0
"Sir , he's with Caesar .",0
"Sir , he left his belongings and treasure .",0
He's gone ?,0
It's certain .,0
"Eros , send his treasure to him .",0
Do it now .,0
"Don't keep anything back , I insist .",0
"Write to him from me , I'll sign it , sending greetings and gentle good-byes .",0
Say that I hope he never has cause to look for a new master .,0
"Oh , my bad luck has forced honest men to become traitors .",0
Hurry .,0
Fulvia is dead .,0
Pardon me ?,0
Fulvia is dead .,0
Fulvia ?,0
Dead .,0
Then you should offer the gods a sacrifice to show your thanks .,0
"If Fulvia were the last woman on earth , there would be a reason to grieve .",0
"But in this way , grief and comfort appear together .",0
The only kind of tears you should shed in this case are the kind you might get from holding an onion to your nose .,0
I must go and continue the business Fulvia started .,0
"The business you began here needs you as well , especially the business with Cleopatra , which only you can attend to .",0
Enough of this frivolous talk .,0
Give our officers notice of our intentions .,0
I'll tell the Queen the reason for our quick departure and get her permission to leave .,0
Fulvia's death and the pressing concerns related to it are not the only reasons I am eager to go ; friends in Rome have also sent many letters advising my return .,0
The empire may be in danger if he's not restrained before he reaches his full potential .,0
There are many troubles brewing now that have yet to become full-fledged threats .,0
"Agrippa , go start the battle .",0
We want Antony taken alive .,0
Make sure everyone knows that .,0
"I will , Caesar .",0
An era of universal peace is about to start .,0
That way Antony will feel like he's fighting his own men .,0
Caesar hanged him for this service .,0
Canidius and the others that left Antony are given hospitality here but no positions of trust .,0
"I've done a bad thing , for which I will blame myself so much that I'll never be happy again .",0
"Enobarbus , Antony has sent you all your treasure , with generous gifts besides .",0
The messenger arrived on my watch and is unloading his mules at your tent .,0
It's yours .,0
"Don't joke about this , Enobarbus .",0
I'm telling you the truth .,0
You'd better bring the messenger safely through the lines so he can return .,0
"I'd do it myself , but I can't leave my post .",0
Your Emperor is still a king among gods .,0
"I am the worst person alive , and I know it the best .",0
"Oh , Antony , you extravagantly generous man , how would you have rewarded me for serving you faithfully when you reward my badness with all of this gold !",0
My heart feels like it's about to explode .,0
"If grief doesn't kill me , I'll find a quicker way to kill myself , even though I think grief will do the job just as well .",0
"I , fight against you , Antony ?",0
"No , I'll go find some ditch to die in .",0
The foulest fate would be most appropriate for me now in this latest phase of my life .,0
Retreat !,0
We've advanced too far .,0
Caesar himself is in trouble and there are more adversaries than we expected .,0
"Oh , my brave Emperor , this is what I call a fight !",0
"If we'd fought like this before , we'd have driven them home with bandaged heads .",0
You're bleeding a lot .,0
"I had a scar here that looked like a ""T"" ; now it's an ""H."" They're retreating .",0
We'll chase 'em into their latrines .,0
I still have room for six more wounds .,0
"They're retreating , sir , and our superiority indicates a clear victory .",0
"Let's slash their backs and grab 'em like we do rabbits , from behind .",0
It's fair game to mark a coward .,0
I'll reward you once for your cheerfulness and ten times for your courage .,0
Come on .,0
I'll limp after you .,0
We've driven him all the way back to his camp .,0
One of you run to the Queen with the news .,0
"Before sunrise tomorrow , we'll kill anyone who escaped today .",0
You are all Lord of lords !,0
Have you returned smiling from the great battle for the world ?,0
"My songbird , we have beaten them to their beds .",0
"What do you think , girl !",0
Look at this man .,0
Today he fought as though he were a god who hated mankind .,0
"He deserves it , even if it were covered with jewels like holy",0
"If we aren't relieved in an hour , we have to return to our barracks .",0
"Oh , listen to me , night , Who is this ?",0
Stay hidden and listen .,0
"Be my witness , oh you blessed moon .",0
That's Enobarbus ?,0
Quiet !,0
Keep listening .,0
"My heart , which dried out with grief , will surely break apart into a powder , and that will be the end of my disgusting mind .",0
"Oh , Antony !",0
Let's speak to him .,0
Let's listen to him .,0
Good idea .,0
But he's sleeping .,0
No one ever gave a prayer like that before going to sleep .,0
Let's go to him .,0
"Wake up , sir , wake up .",0
Speak to us .,0
"Do you hear us , sir ?",0
The hand of death has taken him .,0
Let's carry him to the barracks .,0
He's an important person .,0
Our hour is up .,0
"Come on , then .",0
He may recover yet .,0
I will .,0
They've switched their operation to the sea today .,0
We didn't please them on land .,0
"We're ready for both , my lord .",0
I wish they'd fight in fire or in the air .,0
But here's the plan : our army will stay with us on the hills by the city .,0
Let's take up the best positions we can in the valleys .,0
They still haven't joined the battle .,0
I'll be able to see better from that pine tree over there .,0
I'll let you know right away how it's going .,0
Swallows have built nests in Cleopatra's sails .,0
All is lost !,0
This treacherous Egyptian has betrayed me .,0
Three-time traitor and whore !,0
Tell the army to flee .,0
Order them to escape .,0
Go !,0
"Oh , sun , I will never see another one of your sunrises .",0
Luck and Antony separate here and now .,0
Here we'll shake hands good-bye .,0
Is it all come to this ?,0
"I've been stripped of everything , betrayed .",0
"Oh , that devious Egyptian spirit !",0
"Ah , you sorceress !",0
Be gone !,0
Why is my lord enraged against his love ?,0
"Get out of my sight , or I'll give you what you deserve and spoil Caesar's victory .",0
Let him hoist you up in front of the shouting crowds !,0
"Follow his chariot , like the greatest disgrace to your whole gender .",0
Then let Octavia dig up your face with her nails .,0
